Chromosome	Start	End	Feature	read.counts.compensated.t1.bam	read.counts.compensated.t2.bam	read.counts.compensated.t3.bam	read.counts.compensated.t4.bam	read.counts.compensated.t5.bam	read.counts.compensated.t6.bam	read.counts.compensated.t7.bam	read.counts.compensated.n8.bam	read.counts.compensated.n9.bam	read.counts.compensated.n10.bam	read.counts.compensated.n11.bam	read.counts.compensated.n12.bam	read.counts.compensated.n13.bam	read.counts.compensated.t14.bam	read.counts.compensated.t15.bam	read.counts.compensated.t16.bam	read.counts.compensated.t17.bam	read.counts.compensated.t18.bam	read.counts.compensated.t19.bam	read.counts.compensated.t20.bam	read.counts.compensated.t21.bam	read.counts.compensated.t22.bam	read.counts.t1.bam	read.counts.t2.bam	read.counts.t3.bam	read.counts.t4.bam	read.counts.t5.bam	read.counts.t6.bam	read.counts.t7.bam	read.counts.n8.bam	read.counts.n9.bam	read.counts.n10.bam	read.counts.n11.bam	read.counts.n12.bam	read.counts.n13.bam	read.counts.t14.bam	read.counts.t15.bam	read.counts.t16.bam	read.counts.t17.bam	read.counts.t18.bam	read.counts.t19.bam	read.counts.t20.bam	read.counts.t21.bam	read.counts.t22.bam	fraction.of.bin.t1.bam	fraction.of.bin.t2.bam	fraction.of.bin.t3.bam	fraction.of.bin.t4.bam	fraction.of.bin.t5.bam	fraction.of.bin.t6.bam	fraction.of.bin.t7.bam	fraction.of.bin.n8.bam	fraction.of.bin.n9.bam	fraction.of.bin.n10.bam	fraction.of.bin.n11.bam	fraction.of.bin.n12.bam	fraction.of.bin.n13.bam	fraction.of.bin.t14.bam	fraction.of.bin.t15.bam	fraction.of.bin.t16.bam	fraction.of.bin.t17.bam	fraction.of.bin.t18.bam	fraction.of.bin.t19.bam	fraction.of.bin.t20.bam	fraction.of.bin.t21.bam	fraction.of.bin.t22.bam
X	144000001	145000000	X:144000001-145000000	5243.87322974688	5665.01253891564	3741.2196908022	6406.80021811251	3230.86741477424	6148.77331358744	4436.65309408905	4835.56224661367	4357.93797225484	2492.44187711454	5469.12026255039	6540.31769004581	12159.2629020175	3033.47665470731	3213.48066388751	3722.81018986332	5735.5822925147	2123.22910828468	11700.6150976665	11387.7153733648	4831.47124640503	24893.3643854884	5145	5539	3658	6286	3159	6012	4353	4728	4261	2437	5366	6417	11930	2966	3142	3640	5608	2076	11480	11173	4724	24424	0.981145	0.977756	0.977756	0.981145	0.977756	0.977756	0.981145	0.977756	0.977756	0.977756	0.981145	0.981145	0.981145	0.977756	0.977756	0.977756	0.977756	0.977756	0.981145	0.981145	0.977756	0.981145
X	145000001	146000000	X:145000001-146000000	5365.91620500588	6086.41422116251	4094.0143285398	6175.94262245035	3315.2227721509	6286.47076775783	4624.07040310008	5236.17389813243	4596.19708836069	2727.3014923606	5478.87215015203	6856.73115670958	12937.0173931803	3200.90474552501	3491.80329542126	4065.43482188333	6161.94577446891	2163.87693256155	11794.228867062	11568.3169767697	5163.70443482495	25473.0920621482	5273	5963	4011	6069	3248	6159	4544	5130	4503	2672	5384	6738	12713	3136	3421	3983	6037	2120	11590	11368	5059	25032	0.982684	0.979723	0.979723	0.982684	0.979723	0.979723	0.982684	0.979723	0.979723	0.979723	0.982684	0.982684	0.982684	0.979723	0.979723	0.979723	0.979723	0.979723	0.982684	0.982684	0.979723	0.982684
X	146000001	147000000	X:146000001-147000000	5138.09129272667	4867.07717267062	3358.40615513194	5798.67394902215	2705.98019574827	5243.98887291111	4467.33016715082	4244.35349401243	3805.98879916752	2237.91322017789	5123.84143573416	5802.7453367343	11294.0295134895	2553.37192581394	2694.71381340413	3283.63834502989	4844.54440798233	2037.16677113676	10856.355334434	10348.4497173439	4417.44609548157	22633.8621387407	5048	4752	3279	5697	2642	5120	4389	4144	3716	2185	5034	5701	11096	2493	2631	3206	4730	1989	10666	10167	4313	22237	0.982466	0.976356	0.976356	0.982466	0.976356	0.976356	0.982466	0.976356	0.976356	0.976356	0.982466	0.982466	0.982466	0.976356	0.976356	0.976356	0.976356	0.976356	0.982466	0.982466	0.976356	0.982466
X	147000001	148000000	X:147000001-148000000	3529.73834953325	4129.07141412098	3331.98462472183	4197.38977672683	2104.99696540562	4427.47319441635	3254.16750249736	3405.8264212017	2937.48735585677	1898.64454784544	3501.37076233838	4198.40290484093	8333.9918666075	2234.47299211005	2297.18794254501	2667.40845640299	3931.82277968845	1542.58547440825	7653.16977393059	7363.41513329727	3291.52336637669	15941.5708754035	3484	4082	3294	4143	2081	4377	3212	3367	2904	1877	3456	4144	8226	2209	2271	2637	3887	1525	7554	7268	3254	15735	0.987042	0.9886	0.9886	0.987042	0.9886	0.9886	0.987042	0.9886	0.9886	0.9886	0.987042	0.987042	0.987042	0.9886	0.9886	0.9886	0.9886	0.9886	0.987042	0.987042	0.9886	0.987042
X	148000001	149000000	X:148000001-149000000	4871.84896963894	5113.40138978583	3440.85057663277	4938.7950516702	2696.24969696476	6061.72344036165	4094.86868424576	4278.14458906384	3872.73945895731	2484.37967922064	4478.28715406119	5583.91184215331	11431.5506741268	2513.91924900228	2730.88229601908	3309.45042139724	4935.1453652415	1987.30002220561	10275.2092572231	9368.39414607229	4144.70722211923	21134.6752303554	4803	5020	3378	4869	2647	5951	4037	4200	3802	2439	4415	5505	11270	2468	2681	3249	4845	1951	10130	9236	4069	20836	0.985868	0.981734	0.981734	0.985868	0.981734	0.981734	0.985868	0.981734	0.981734	0.981734	0.985868	0.985868	0.985868	0.981734	0.981734	0.981734	0.981734	0.981734	0.985868	0.985868	0.981734	0.985868
X	149000001	150000000	X:149000001-150000000	4359.21812321747	4568.4058667949	3283.35229258811	4572.94482121056	2453.92699036816	5787.79239514993	3682.75296117332	4144.09572436813	3479.34316789952	2315.52106295752	4058.79097226493	4998.38192759302	10532.0887449706	2180.14592227851	2565.05583719422	2948.95548986606	4554.26219538068	1851.81069301969	8763.80276251839	8627.70321426807	3899.6122613508	18521.636299665	4324	4522	3250	4536	2429	5729	3653	4102	3444	2292	4026	4958	10447	2158	2539	2919	4508	1833	8693	8558	3860	18372	0.991921	0.989842	0.989842	0.991921	0.989842	0.989842	0.991921	0.989842	0.989842	0.989842	0.991921	0.991921	0.991921	0.989842	0.989842	0.989842	0.989842	0.989842	0.991921	0.991921	0.989842	0.991921
X	150000001	151000000	X:150000001-151000000	5629.84098221555	5779.68237963196	3738.84547517015	5934.53846906665	3082.43004789513	6948.32367027981	4871.12406131482	5206.95739853794	4362.9947063272	2864.63322409882	5208.10737458722	6174.66430307512	13079.7954289323	2852.53340055458	3214.51978825309	3688.42954373582	5885.55583564406	1963.19637005294	11444.316534278	11074.0384625086	4802.62162843459	23967.1814574427	5580	5732	3708	5882	3057	6891	4828	5164	4327	2841	5162	6120	12964	2829	3188	3658	5837	1947	11343	10976	4763	23755	0.991147	0.99175	0.99175	0.991147	0.99175	0.99175	0.991147	0.99175	0.99175	0.99175	0.991147	0.991147	0.991147	0.99175	0.99175	0.99175	0.99175	0.99175	0.991147	0.991147	0.99175	0.991147
X	151000001	152000000	X:151000001-152000000	4889.73947476209	5195.6354219367	3691.09992945581	4920.23047127901	3115.95611805412	6501.66995296036	3975.00957925474	4968.63175832152	4135.94567384969	2526.56095557345	4877.54307615533	5876.63139535947	10970.6605467849	2750.51075824313	2981.58623645231	3470.20398773162	5313.71804516253	2040.99706523963	9989.86682549088	10328.3168868286	4638.81477620798	21236.9790740291	4811	5104	3626	4841	3061	6387	3911	4881	4063	2482	4799	5782	10794	2702	2929	3409	5220	2005	9829	10162	4557	20895	0.983897	0.982363	0.982363	0.983897	0.982363	0.982363	0.983897	0.982363	0.982363	0.982363	0.983897	0.983897	0.983897	0.982363	0.982363	0.982363	0.982363	0.982363	0.983897	0.983897	0.982363	0.983897
X	152000001	153000000	X:152000001-153000000	6165.45784270741	6725.56434032004	4525.26292639075	5178.2150447702	3642.50726930534	9856.25575792833	5230.86799399351	6139.76322689253	5041.13276503193	3290.82390190162	5985.22274728913	7198.26569285712	14879.5209391666	3339.47174523124	3670.88517791428	4485.73655368543	6805.63058246671	2732.38720034702	12394.7067585123	12133.4671258274	5952.26633072628	26596.8272547866	6089	6636	4465	5114	3594	9725	5166	6058	4974	3247	5911	7109	14695	3295	3622	4426	6715	2696	12241	11983	5873	26267	0.987599	0.986683	0.986683	0.987599	0.986683	0.986683	0.987599	0.986683	0.986683	0.986683	0.987599	0.987599	0.987599	0.986683	0.986683	0.986683	0.986683	0.986683	0.987599	0.987599	0.986683	0.987599
X	153000001	154000000	X:153000001-154000000	10179.480310742	10569.5255826228	7313.00248543121	10916.1532279668	5270.84602593879	11387.0066893252	8190.97859012137	11519.9891139969	8204.70634078756	5329.60570195649	11374.6419666591	12251.4372849224	25770.1580498259	4862.62090834212	5713.08990333518	7306.81725637671	10578.8034262045	3791.54541040541	21820.9730264378	22385.5838776814	12769.4053830048	69017.4946938944	9880	10253	7094	10595	5113	11046	7950	11175	7959	5170	11040	11891	25012	4717	5542	7088	10262	3678	21179	21727	12387	66987	0.97058	0.970053	0.970053	0.97058	0.970053	0.970053	0.97058	0.970053	0.970053	0.970053	0.97058	0.97058	0.97058	0.970053	0.970053	0.970053	0.970053	0.970053	0.97058	0.97058	0.970053	0.97058
X	154000001	155000000	X:154000001-155000000	6233.25484892009	6710.35087446238	4958.83204407851	7315.90545058222	3516.52684607283	6656.39413324202	5371.89099869606	5942.50494171115	5004.48774818804	3246.74313997105	7089.44844794229	7833.96462100508	16324.5511446419	3451.15617882509	3658.68210659569	4217.96448193746	6853.54376462409	2748.68091332161	14702.1263175093	14652.4919059717	7735.52895764915	39759.2317420334	6028	6467	4779	7075	3389	6415	5195	5727	4823	3129	6856	7576	15787	3326	3526	4065	6605	2649	14218	14170	7455	38450	0.967071	0.963735	0.963735	0.967071	0.963735	0.963735	0.967071	0.963735	0.963735	0.963735	0.967071	0.967071	0.967071	0.963735	0.963735	0.963735	0.963735	0.963735	0.967071	0.967071	0.963735	0.967071
Y	1	1000000	Y:1-1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Y	1000001	2000000	Y:1000001-2000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Y	2000001	3000000	Y:2000001-3000000	970.402717127608	1402.63555220259	127.239082235521	2234.92749491039	55.103539550816	91.1713108931683	1654.68669497842	135.254142533821	118.222139399932	1389.61107921785	229.095074455899	167.069333773516	6673.76961438997	1319.47930160772	1196.24774952135	689.295185653844	1309.46047623485	869.634042365605	5318.20705592821	5044.09329871897	155.291793279572	735.30515163793	970	1400	127	2234	55	91	1654	135	118	1387	229	167	6671	1317	1194	688	1307	868	5316	5042	155	735	0.999585	0.998121	0.998121	0.999585	0.998121	0.998121	0.999585	0.998121	0.998121	0.998121	0.999585	0.999585	0.999585	0.998121	0.998121	0.998121	0.998121	0.998121	0.999585	0.999585	0.998121	0.999585
Y	3000001	4000000	Y:3000001-4000000	3218.436655727	4222.4611870437	1180.54916274078	6787.42603639704	870.996425980984	1258.44315205615	4942.9948887801	1438.50977670727	1248.32704954766	3803.65454319222	1456.6070122633	1697.36017680751	17135.7827701321	4177.95033600634	3498.14824743582	2533.07206812588	3996.87210110437	2747.53344130587	15528.0754453934	14882.3734434149	1332.29070036812	6481.19606978014	3195	4174	1167	6738	861	1244	4907	1422	1234	3760	1446	1685	17011	4130	3458	2504	3951	2716	15415	14774	1317	6434	0.992718	0.988523	0.988523	0.992718	0.988523	0.988523	0.992718	0.988523	0.988523	0.988523	0.992718	0.992718	0.992718	0.988523	0.988523	0.988523	0.988523	0.988523	0.992718	0.992718	0.988523	0.992718
Y	4000001	5000000	Y:4000001-5000000	2784.6989604462	3952.70167311736	889.891201657879	6166.62268890129	697.894127327584	1000.61967309704	4748.59153652941	1034.14297178964	910.208352380662	3184.71337579618	1354.58231529842	1385.80317163615	15673.87700594	3867.36964008167	2886.05126017127	2211.52185617489	3502.67678460773	2535.58041020327	14616.3963880491	14213.5466288525	1137.76044047583	5669.10323629354	2765	3891	876	6123	687	985	4715	1018	896	3135	1345	1376	15563	3807	2841	2177	3448	2496	14513	14113	1120	5629	0.992926	0.98439	0.98439	0.992926	0.98439	0.98439	0.992926	0.98439	0.98439	0.98439	0.992926	0.992926	0.992926	0.98439	0.98439	0.98439	0.98439	0.98439	0.992926	0.992926	0.98439	0.992926
Y	5000001	6000000	Y:5000001-6000000	3241.98419910498	4439.08294006834	1220.49501336275	7454.14577040949	849.391724295536	1222.51737461107	5591.36491766086	1336.78078514131	1203.30494275201	3675.64156882651	1652.22314684032	1831.5498054608	17891.3602833764	4052.8119416387	3573.51232578622	2672.55038965845	4051.80076101454	2670.52802841013	17382.5964485262	16364.0613256874	1334.75842389298	7075.3433904022	3218	4390	1207	7399	840	1209	5550	1322	1190	3635	1640	1818	17759	4008	3534	2643	4007	2641	17254	16243	1320	7023	0.992602	0.988943	0.988943	0.992602	0.988943	0.988943	0.992602	0.988943	0.988943	0.988943	0.992602	0.992602	0.992602	0.988943	0.988943	0.988943	0.988943	0.988943	0.992602	0.992602	0.988943	0.992602
Y	6000001	7000000	Y:6000001-7000000	2552.43389559546	4153.51673888556	289.21384573232	5310.75806983919	217.164080655145	291.243416579564	4652.71659102217	331.834833524451	310.524339628386	3334.58490202247	465.271659102217	509.679366261648	16666.01064372	3622.78396233117	2963.17343697675	2051.89612656404	3595.38475589337	2635.39774514679	14854.3780448296	13965.2146355692	377.500177587449	2071.01397934436	2529	4093	285	5262	214	287	4610	327	306	3286	461	505	16513	3570	2920	2022	3543	2597	14718	13837	372	2052	0.990819	0.98543	0.98543	0.990819	0.98543	0.98543	0.990819	0.98543	0.98543	0.98543	0.990819	0.990819	0.990819	0.98543	0.98543	0.98543	0.98543	0.98543	0.990819	0.990819	0.98543	0.990819
Y	7000001	8000000	Y:7000001-8000000	2130.16424687483	3028.51129929348	82.1766798617027	4675.75056257157	60.1292779475873	32.0689482387132	3826.88811832822	116.249937365335	88.1896076564614	2593.57618880593	128.130180263147	146.148486862652	12979.1868538435	2771.95971338378	2254.84792303452	1480.18239214311	2995.44019642231	1901.08733777622	11656.8433528465	11330.5117999888	81.1745252292429	544.553266118376	2128	3022	82	4671	60	32	3823	116	88	2588	128	146	12966	2766	2250	1477	2989	1897	11645	11319	81	544	0.998984	0.99785	0.99785	0.998984	0.99785	0.99785	0.998984	0.99785	0.99785	0.99785	0.998984	0.998984	0.998984	0.99785	0.99785	0.99785	0.99785	0.99785	0.998984	0.998984	0.99785	0.998984
Y	8000001	9000000	Y:8000001-9000000	978	1744	42	2236	26	14	1980	24	42	1252	32	70	6120	1588	1402	808	1610	1124	5920	5075	30	198	978	1744	42	2236	26	14	1980	24	42	1252	32	70	6120	1588	1402	808	1610	1124	5920	5075	30	198	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Y	9000001	10000000	Y:9000001-10000000	4206.86899991526	8046.79627899221	205.389543638669	7360.50748762151	278.597697806907	328.41991383807	7267.69407083681	284.698377320927	323.336014243053	7661.43668968995	332.917690640776	533.677146512031	39237.8807872192	6454.51892583302	5277.08777962719	3898.3342094587	6477.9048639701	5100.16807372061	26085.614323935	25866.6957213015	330.453473676076	1535.45674289473	4170	7914	202	7296	274	323	7204	280	318	7535	330	529	38894	6348	5190	3834	6371	5016	25857	25640	325	1522	0.991236	0.983497	0.983497	0.991236	0.983497	0.983497	0.991236	0.983497	0.983497	0.983497	0.991236	0.991236	0.991236	0.983497	0.983497	0.983497	0.983497	0.983497	0.991236	0.991236	0.983497	0.991236
Y	10000001	11000000	Y:10000001-11000000	1095.75936123734	3057.62940610505	97.1152758324131	843.584604130663	158.187768881663	204.24243577126	871.60402158696	171.203218220027	152.180638417802	670.796235131101	167.115811257201	251.174063626093	3142.17752902762	741.880612286784	1302.54612224711	551.654814264532	1703.02148650448	574.682147709331	3002.08044174613	3684.55339550308	150.178261596515	857.594312858811	1095	3054	97	843	158	204	871	171	152	670	167	251	3140	741	1301	551	1701	574	3000	3682	150	857	0.999307	0.998813	0.998813	0.999307	0.998813	0.998813	0.999307	0.998813	0.998813	0.998813	0.999307	0.999307	0.999307	0.998813	0.998813	0.998813	0.998813	0.998813	0.999307	0.999307	0.998813	0.999307
Y	11000001	12000000	Y:11000001-12000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Y	12000001	13000000	Y:12000001-13000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Y	13000001	14000000	Y:13000001-14000000	6525.1786236156	11654.5919982523	1985.417347268	7713.31539539055	2499.21867809436	2995.82586989701	6400.21767391239	2910.86659472099	2554.8467749358	5481.89608873794	2648.36593403271	3712.54950569882	26062.4200098759	7427.86805824565	6985.87754334187	5673.05445788397	8889.36987526158	5046.98551343216	24325.0597091635	23709.3247069968	3384.21112784449	13831.3631828763	6475	11523	1963	7654	2471	2962	6351	2878	2526	5420	2628	3684	25862	7344	6907	5609	8789	4990	24138	23527	3346	13725	0.99231	0.988709	0.988709	0.99231	0.988709	0.988709	0.99231	0.988709	0.988709	0.988709	0.99231	0.99231	0.99231	0.988709	0.988709	0.988709	0.988709	0.988709	0.99231	0.99231	0.988709	0.99231
Y	14000001	15000000	Y:14000001-15000000	2954.72661008537	3743.16876725712	171.880198496501	6464.90572847998	96.4941465243512	60.3088415777195	5436.21570406613	127.65371467284	136.700040909498	3695.92684135458	235.616136196153	198.519127518461	19625.3202123553	3819.5599665889	3084.79724670035	1945.96528824108	3960.28059693691	2594.28533520157	16813.9685276999	15889.5511763261	90.4632623665793	815.131569053074	2947	3724	171	6448	96	60	5422	127	136	3677	235	198	19574	3800	3069	1936	3940	2581	16770	15848	90	813	0.997385	0.994879	0.994879	0.997385	0.994879	0.994879	0.997385	0.994879	0.994879	0.994879	0.997385	0.997385	0.997385	0.994879	0.994879	0.994879	0.994879	0.994879	0.997385	0.997385	0.994879	0.997385
Y	15000001	16000000	Y:15000001-16000000	2484.26546850594	3097.45007068593	105.746555280295	5879.59831416827	51.3332792622792	7.18665909671908	4441.07087655292	78.0265844786643	83.1599124048923	3237.07659027933	71.4162557681379	112.225544778502	17452.0924452824	3293.54319746783	2767.89041782209	1739.17150140602	3500.92964568744	2159.07772577146	14609.7254657105	14540.3496743929	98.559896183576	434.618927960382	2435	3017	103	5763	50	7	4353	76	81	3153	70	110	17106	3208	2696	1694	3410	2103	14320	14252	96	426	0.980169	0.974027	0.974027	0.980169	0.974027	0.974027	0.980169	0.974027	0.974027	0.974027	0.980169	0.980169	0.980169	0.974027	0.974027	0.974027	0.974027	0.974027	0.980169	0.980169	0.974027	0.980169
Y	16000001	17000000	Y:16000001-17000000	1703.7875196562	2523.06797848826	62.1494694740852	4144.21258457551	42.1012535147029	42.1012535147029	3051.78411609007	104.250722988788	88.2121502212822	2240.38813346097	92.2049716519823	90.2005157465045	11407.3585580746	2516.05110290248	1962.72034242353	1277.07135661265	2512.0414597106	1717.1296969211	9554.2390734603	9561.25466912947	64.1542910700234	380.846622040797	1700	2517	62	4135	42	42	3045	104	88	2235	92	90	11382	2510	1958	1274	2506	1713	9533	9540	64	380	0.997777	0.997595	0.997595	0.997777	0.997595	0.997595	0.997777	0.997595	0.997595	0.997595	0.997777	0.997777	0.997777	0.997595	0.997595	0.997595	0.997595	0.997595	0.997777	0.997777	0.997595	0.997777
Y	17000001	18000000	Y:17000001-18000000	1575.56344171968	2330.33675670423	56.1044103075824	3764.12423012241	16.0298315164521	24.0447472746782	2885.69502580699	40.0745787911303	52.0969524284694	2061.83707880365	60.0977790865739	76.1238535096602	10531.1341552706	2384.43743807225	1975.67673440272	1252.33058722282	2442.54557731939	1712.18637885104	9776.90702773412	8828.3637478177	36.0671209120173	268.436746586697	1573	2326	56	3758	16	24	2881	40	52	2058	60	76	10514	2380	1972	1250	2438	1709	9761	8814	36	268	0.998373	0.998139	0.998139	0.998373	0.998139	0.998139	0.998373	0.998139	0.998139	0.998139	0.998373	0.998373	0.998373	0.998139	0.998139	0.998139	0.998139	0.998139	0.998373	0.998373	0.998139	0.998373
Y	18000001	19000000	Y:18000001-19000000	1952.47964915443	2498.84842226323	20.0710716647649	4484.69556336547	28.0995003306709	18.0639644982884	3608.58290028336	44.1563576624829	46.1634648289593	2187.74681145938	78.099185966177	72.0915562764711	12606.0096322329	2479.78090418171	2052.26707772221	1275.51660429581	2553.0403157581	1805.39289624561	12036.2860833258	10848.777947994	42.1492504960064	372.473040761767	1950	2490	20	4479	28	18	3604	44	46	2180	78	72	12590	2471	2045	1271	2544	1799	12021	10835	42	372	0.99873	0.996459	0.996459	0.99873	0.996459	0.996459	0.99873	0.996459	0.996459	0.996459	0.99873	0.99873	0.99873	0.996459	0.996459	0.996459	0.996459	0.996459	0.99873	0.99873	0.996459	0.99873
Y	19000001	20000000	Y:19000001-20000000	2150.61090979059	3251.96057827381	58.3221130302662	4945.60337363307	36.1999322256824	20.1110734587125	4265.14446974313	72.3998644513649	42.2332542632962	2956.32779843073	54.1160247570792	88.1890773819068	14550.195619408	3450.05465184212	2646.61726716656	1766.75780334789	3304.24936926646	2372.10111445514	13263.4368085175	12369.520251419	58.3221130302662	312.670365263124	2146	3234	58	4935	36	20	4256	72	42	2940	54	88	14519	3431	2632	1757	3286	2359	13235	12343	58	312	0.997856	0.994477	0.994477	0.997856	0.994477	0.994477	0.997856	0.994477	0.994477	0.994477	0.997856	0.997856	0.997856	0.994477	0.994477	0.994477	0.994477	0.994477	0.997856	0.997856	0.994477	0.997856
Y	20000001	21000000	Y:20000001-21000000	2493.50055594936	3618.96855366189	26.1952066801807	5810.14705336813	24.1801907817053	20.1501589847544	4762.41561751486	44.3303497664597	30.2252384771316	2982.22352974365	30.0784144264097	60.1568288528193	16287.4614119008	3524.26280643354	2770.64686040373	1836.68699146036	3500.08261565184	2527.83744463744	14899.8438930291	13494.1793255016	51.3829054111237	168.439120787894	2487	3592	26	5795	24	20	4750	44	30	2960	30	60	16245	3498	2750	1823	3474	2509	14861	13459	51	168	0.997393	0.992548	0.992548	0.997393	0.992548	0.992548	0.997393	0.992548	0.992548	0.992548	0.997393	0.997393	0.997393	0.992548	0.992548	0.992548	0.992548	0.992548	0.997393	0.997393	0.992548	0.997393
